,sh.600000,sh.600016,sh.600019,sh.600028,sh.600029,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600104,sh.600196,sh.600276,sh.600309,sh.600340,sh.600519,sh.600585,sh.600690,sh.600703,sh.600837,sh.600887,sh.601066,sh.601088,sh.601111,sh.601138,sh.601166,sh.601186,sh.601211,sh.601229,sh.601288,sh.601318,sh.601319,sh.601328,sh.601336,sh.601390,sh.601398,sh.601601,sh.601628,sh.601668,sh.601688,sh.601766,sh.601800,sh.601818,sh.601857,sh.601888,sh.601939,sh.601988,sh.601989,sh.603259,sh.603993
2016-01-05,17.96,9.12,5.43,4.74,7.54,17.65,6.03,17.23,9.86,5.72,19.94,22.04,47.56,16.86,28.46,212.82,16.09,9.92,22.14,14.33,15.49,,14.33,7.6,,16.66,12.11,21.78,,3.16,34.5,,6.16,48.06,9.73,4.47,27.68,26.85,6.03,17.57,11.63,12.11,4.08,8.07,55.36,5.58,3.86,9.33,,3.94
2016-01-06,18.1,9.15,5.97,4.9,7.83,17.93,6.26,17.31,10.01,5.76,20.18,22.32,48.52,17.35,28.79,212.18,16.68,9.92,22.58,14.58,15.54,,15.75,7.86,,16.75,12.5,22.29,,3.18,34.53,,6.21,48.11,9.97,4.51,27.97,26.92,6.21,17.8,11.87,12.48,4.13,8.31,56.49,5.64,3.89,9.4,,4.33
2016-01-07,17.51,8.6,5.38,4.65,7.35,16.34,5.79,16.67,9.07,5.3,18.98,20.76,46.19,16.24,26.42,202.23,15.52,9.92,20.45,13.23,14.5,,14.24,7.54,,16.33,11.32,20.32,,3.11,33.77,,5.94,43.57,9.22,4.43,25.58,25.03,5.79,16.04,10.81,11.32,3.96,7.83,51.97,5.49,3.79,8.48,,3.9
2016-01-08,17.49,8.7,5.92,4.77,7.71,16.83,6.0,16.81,9.49,5.46,19.51,20.99,47.65,16.71,27.45,204.63,16.11,9.92,20.56,13.51,14.92,,15.62,7.8,,16.44,11.45,21.04,,3.16,33.94,,6.03,45.38,9.3,4.46,26.55,25.44,5.9,16.48,11.01,11.49,4.03,7.99,53.53,5.54,3.8,8.57,,4.09
2016-01-11,17.05,8.46,5.73,4.65,7.74,15.68,5.83,16.04,8.84,5.03,19.0,19.96,45.55,15.69,27.61,199.86,15.39,9.92,18.7,12.54,14.42,,14.39,7.67,,15.8,11.45,19.6,,3.09,32.03,,5.8,42.15,9.21,4.32,25.41,23.64,5.67,15.1,10.97,11.29,3.86,7.7,52.28,5.3,3.65,8.0,,3.84
2016-01-12,17.45,8.47,5.5,4.68,8.04,15.89,5.89,15.98,8.99,5.03,18.98,20.03,45.04,15.75,28.01,196.79,15.34,9.92,18.9,12.71,14.62,,14.17,7.76,,15.79,11.54,19.84,,3.13,32.21,,5.81,42.46,9.23,4.32,25.92,23.83,5.74,15.14,11.06,11.63,3.88,7.76,53.07,5.27,3.63,8.24,,4.1
2016-01-13,17.39,8.45,5.73,4.64,7.78,15.89,5.76,15.87,8.87,4.99,19.24,19.7,43.94,15.71,26.5,199.78,15.21,9.92,18.48,12.59,14.4,,14.06,7.51,,15.7,10.96,19.67,,3.12,31.99,,5.75,41.25,8.81,4.3,25.72,23.33,5.59,15.02,10.71,10.98,3.83,7.61,51.29,5.2,3.58,7.9,,3.94
2016-01-14,17.92,8.49,6.04,4.64,7.73,16.29,5.81,15.89,9.14,5.01,19.84,20.14,44.32,16.2,26.83,204.82,15.31,9.92,19.24,12.86,14.63,,14.23,7.48,,15.68,11.12,20.16,,3.12,31.99,,5.76,42.09,8.95,4.31,26.04,23.7,5.65,15.53,10.9,11.21,3.83,7.63,52.54,5.21,3.59,8.16,,4.02
2016-01-15,17.58,8.47,5.86,4.46,7.1,15.55,5.52,15.48,8.59,4.72,19.7,19.77,43.02,15.88,25.55,199.0,14.75,9.92,19.32,12.6,14.27,,13.69,6.73,,15.43,10.48,19.31,,3.07,31.2,,5.56,39.29,8.39,4.23,25.59,23.25,5.38,14.96,10.43,10.63,3.7,7.34,50.59,5.09,3.48,7.86,,3.83
2016-01-18,17.68,8.49,5.84,4.44,7.24,15.65,5.48,15.42,8.61,4.72,19.49,19.15,43.38,15.89,25.15,199.43,14.51,9.92,19.71,12.67,14.26,,13.42,6.92,,15.3,10.57,19.32,,3.07,31.07,,5.52,39.29,8.47,4.19,25.11,23.23,5.33,15.06,10.59,10.74,3.67,7.27,50.31,5.04,3.46,7.91,,3.82
2016-01-19,17.77,8.56,6.02,4.54,7.42,16.12,5.64,15.71,9.36,4.87,20.01,19.7,44.33,16.18,26.45,210.24,15.04,9.92,20.31,13.14,14.68,,13.74,7.15,,15.5,11.63,19.86,,3.11,31.51,,5.63,40.93,9.32,4.25,25.26,23.89,5.73,15.7,11.26,11.81,3.74,7.42,51.75,5.15,3.53,8.23,,3.9
2016-01-20,17.25,8.58,5.66,4.49,7.8,15.82,5.52,15.52,8.95,4.76,19.24,19.21,44.32,15.75,25.74,202.32,14.53,9.92,19.74,12.97,14.31,,13.48,7.87,,15.14,11.48,19.64,,3.11,30.53,,5.55,39.76,9.13,4.22,24.19,23.02,5.53,15.54,10.93,12.8,3.69,7.46,50.29,5.09,3.47,7.93,,3.84
2016-01-21,16.58,8.46,5.4,4.41,7.36,15.1,5.39,15.3,8.81,4.61,18.76,18.71,42.89,14.56,24.09,200.26,14.31,9.92,18.66,12.39,14.0,,13.29,7.41,,14.96,10.83,18.89,,3.09,30.15,,5.48,38.34,8.59,4.18,23.89,22.3,5.35,14.86,10.44,11.8,3.68,7.26,49.52,5.03,3.43,8.0,,3.69
2016-01-22,17.02,8.5,5.49,4.47,7.43,15.28,5.42,15.28,9.01,4.66,18.9,18.45,43.32,14.85,24.58,202.74,14.37,9.92,19.1,12.6,14.0,,13.74,7.38,,15.02,11.21,19.04,,3.11,30.22,,5.52,39.14,8.88,4.22,23.92,22.25,5.46,15.11,10.67,12.12,3.71,7.33,49.79,5.05,3.45,7.87,,3.73
2016-01-25,17.03,8.51,5.63,4.5,7.33,15.35,5.44,15.48,9.11,4.62,18.91,18.67,43.97,14.8,24.39,202.77,14.49,9.92,18.86,12.68,14.01,,13.94,7.28,,15.03,11.14,19.12,,3.1,30.26,,5.52,39.32,8.82,4.23,23.8,22.25,5.42,15.16,10.65,11.88,3.71,7.43,50.49,5.07,3.44,7.75,,3.74
2016-01-26,16.66,8.36,5.13,4.28,6.84,13.93,5.01,14.86,8.52,4.16,17.99,17.66,42.91,13.79,22.63,199.01,13.6,9.92,18.1,11.49,12.98,,13.05,6.84,,14.45,10.18,17.21,,2.95,29.23,,5.23,36.62,8.03,4.08,22.54,20.76,5.09,13.67,9.99,10.76,3.52,7.08,46.71,4.87,3.24,6.98,,3.4
2016-01-27,16.68,8.51,5.44,4.36,6.54,13.94,4.93,15.0,8.75,4.08,17.89,17.32,43.35,13.84,21.97,199.93,13.34,9.92,18.55,11.65,13.01,,13.24,6.55,,14.49,10.04,16.84,,2.95,29.22,,5.25,35.67,7.89,4.11,22.55,20.32,5.12,13.56,9.93,10.93,3.53,7.28,44.2,4.83,3.22,6.69,,3.28
2016-01-28,16.58,8.53,5.18,4.32,6.14,13.7,4.69,14.72,8.37,3.88,17.81,17.48,42.57,13.31,21.71,196.64,12.92,9.92,18.55,11.42,12.84,,13.2,6.21,,14.26,9.45,16.54,,2.91,29.3,,5.22,35.15,7.24,4.05,22.48,19.85,4.96,13.25,9.6,10.31,3.46,7.44,43.71,4.75,3.16,6.02,,3.06
2016-01-29,16.9,8.59,5.21,4.38,6.32,14.5,4.81,14.99,8.71,4.05,18.62,18.19,44.0,13.67,22.54,200.65,13.16,9.92,19.13,12.11,13.34,,13.4,6.47,,14.46,10.09,17.38,,2.99,30.18,,5.35,36.82,7.96,4.1,23.27,20.44,5.13,14.58,9.92,10.8,3.57,7.46,46.0,4.81,3.22,6.19,,3.2
2016-02-01,16.5,8.5,4.94,4.3,6.24,14.23,4.63,14.72,8.6,3.96,18.59,18.14,44.67,13.21,22.0,201.29,12.87,8.93,18.62,12.14,13.23,,13.05,6.32,,14.3,9.73,17.06,,2.94,29.53,,5.2,35.9,7.66,4.03,22.97,19.81,5.02,14.11,9.62,10.49,3.48,7.25,45.78,4.7,3.17,5.86,,3.1
2016-02-02,16.76,8.49,4.95,4.33,6.43,14.6,4.73,14.85,9.04,4.06,18.84,18.39,44.94,13.4,22.74,204.55,13.13,8.51,18.96,12.61,13.45,,13.19,6.56,,14.44,9.93,17.48,,2.96,29.97,,5.25,36.88,7.81,4.05,23.29,20.09,5.13,14.48,9.82,10.76,3.51,7.32,46.45,4.73,3.2,6.04,,3.17
2016-02-03,16.61,8.44,4.84,4.27,6.43,14.47,4.74,14.67,9.14,4.07,18.39,18.17,46.0,13.11,23.61,203.66,13.03,8.27,18.84,12.51,13.31,,12.99,6.74,,14.27,9.85,17.38,,2.92,29.64,,5.17,36.3,7.74,4.01,22.78,19.74,5.11,14.28,9.69,10.71,3.49,7.22,47.59,4.68,3.17,6.06,,3.2
2016-02-04,17.3,8.46,4.9,4.33,6.49,14.63,4.79,14.88,9.08,4.12,18.58,18.34,45.78,13.51,23.64,204.99,13.19,8.4,18.97,12.73,13.45,,13.13,6.8,,14.38,9.95,17.69,,2.93,29.71,,5.21,37.02,7.82,4.02,23.08,20.0,5.17,14.7,9.8,10.87,3.52,7.26,47.81,4.71,3.19,6.21,,3.36
2016-02-05,18.38,8.43,4.93,4.34,6.66,14.18,4.76,14.86,9.0,4.04,18.39,18.14,45.26,13.71,23.13,203.87,13.17,8.28,18.63,12.36,13.36,,13.1,6.82,,14.42,9.89,17.16,,2.92,29.66,,5.2,36.73,7.73,4.01,22.93,19.89,5.13,14.2,9.87,10.79,3.5,7.23,46.44,4.69,3.18,6.13,,3.27
2016-02-15,18.45,8.46,4.83,4.3,6.84,13.98,4.69,14.66,8.81,4.01,18.52,18.1,45.36,13.54,22.87,200.41,12.94,8.11,19.03,12.16,13.16,,13.06,6.89,,14.26,9.69,16.93,,2.89,29.43,,5.15,36.37,7.59,3.97,22.52,19.66,5.07,14.24,9.68,10.53,3.46,7.18,45.47,4.62,3.13,6.08,,3.4
2016-02-16,18.45,8.58,4.99,4.41,6.97,14.83,4.86,14.94,9.05,4.17,18.85,18.65,46.06,13.94,23.56,203.92,13.41,8.41,19.64,12.62,13.53,,13.36,7.05,,14.55,10.08,17.59,,2.94,30.12,,5.28,37.83,7.9,4.05,23.22,20.4,5.22,14.86,10.03,10.97,3.55,7.35,46.6,4.73,3.23,6.41,,3.45
2016-02-17,18.45,8.56,5.06,4.45,6.93,15.01,4.91,15.03,9.08,4.24,18.97,18.7,45.52,13.98,24.0,202.3,14.0,8.47,19.57,12.7,13.76,,13.46,7.09,,14.58,10.47,17.62,,2.97,30.04,,5.28,38.09,8.07,4.04,23.23,20.53,5.37,15.12,10.14,11.83,3.56,7.52,45.67,4.73,3.24,6.61,,3.43
2016-02-18,18.45,8.59,5.08,4.44,6.79,14.95,5.4,14.9,9.2,4.27,18.75,18.49,44.91,13.77,23.93,201.71,14.3,8.4,19.52,12.68,13.63,,13.47,6.98,,14.52,10.36,17.57,,2.97,29.91,,5.27,37.76,7.98,4.06,23.49,20.27,5.33,15.31,10.05,11.63,3.57,7.43,44.76,4.72,3.23,6.52,,3.59
2016-02-19,18.45,8.51,5.04,4.4,6.71,15.1,5.43,14.75,9.05,4.26,18.63,18.67,45.53,13.93,23.8,203.11,14.21,8.33,19.26,12.87,13.55,,13.39,6.88,,14.43,10.36,17.54,,2.95,29.92,,5.28,37.85,7.97,4.02,23.35,20.18,5.29,15.49,10.03,11.59,3.55,7.42,44.42,4.69,3.22,6.57,,3.51
2016-02-22,18.45,8.6,5.37,4.49,6.86,15.58,5.46,15.01,9.35,4.44,18.89,18.86,46.25,14.11,24.35,207.8,14.71,8.52,19.56,13.23,13.84,,13.76,7.09,,14.74,10.71,18.3,,3.0,30.97,,5.39,40.11,8.21,4.08,24.19,22.2,5.46,15.93,10.25,11.87,3.62,7.53,45.98,4.78,3.29,6.7,,3.62
2016-02-23,18.45,8.47,5.38,4.48,6.67,15.24,5.37,14.83,9.35,4.34,18.77,19.03,46.69,14.06,24.18,212.41,14.41,8.4,19.23,12.9,13.66,,13.86,6.93,,14.52,10.54,17.99,,2.98,30.5,,5.32,39.22,8.06,4.05,23.78,21.6,5.42,15.57,10.17,11.6,3.55,7.48,45.5,4.73,3.24,6.59,,3.62
2016-02-24,18.45,8.5,5.42,4.5,6.73,15.42,5.37,14.81,9.38,4.45,18.82,19.23,46.95,14.23,24.03,217.74,14.31,8.35,18.93,12.97,13.89,,13.85,7.04,,14.57,10.75,18.12,,2.98,30.41,,5.32,39.28,8.28,4.05,23.85,22.13,5.45,15.58,10.26,11.85,3.56,7.53,47.65,4.73,3.24,6.79,,3.58
2016-02-25,18.45,8.21,5.08,4.28,6.13,14.16,4.92,14.25,8.7,4.07,18.01,17.71,45.66,13.06,22.13,212.41,13.21,7.78,17.95,12.01,12.97,,13.0,6.4,,14.1,9.78,16.75,,2.92,28.96,,5.08,35.69,7.48,4.01,22.86,20.26,5.13,14.04,9.56,10.68,3.38,7.08,43.75,4.57,3.12,6.11,,3.26
2016-02-26,18.45,8.31,5.23,4.36,6.16,14.39,4.98,14.45,8.8,4.11,18.07,18.13,46.0,13.15,22.59,216.84,13.63,7.79,18.17,12.27,13.09,,13.29,6.48,,14.24,9.85,16.9,,2.96,29.1,,5.16,35.72,7.54,4.02,23.39,20.55,5.15,14.29,9.57,10.82,3.43,7.26,44.46,4.62,3.15,6.11,,3.32
2016-02-29,18.45,8.45,5.07,4.35,5.86,14.28,4.89,14.56,9.08,4.02,18.33,17.95,44.97,12.89,22.38,214.91,14.09,7.48,18.05,12.4,12.99,,13.63,6.14,,14.18,9.73,16.34,,2.99,29.01,,5.17,33.82,7.29,4.03,23.51,19.88,5.13,13.63,9.33,10.56,3.4,7.28,41.56,4.53,3.17,5.83,,3.22
2016-03-01,18.45,8.43,5.13,4.41,5.91,15.33,5.0,14.65,9.48,4.08,18.4,18.14,44.74,13.3,23.06,218.42,14.51,8.23,18.05,12.84,13.17,,13.81,6.23,,14.18,10.11,16.91,,2.99,29.26,,5.18,34.86,7.42,4.03,23.8,20.67,5.24,14.14,9.43,10.77,3.42,7.32,42.19,4.57,3.2,6.08,,3.33
2016-03-02,18.45,8.56,5.44,4.55,6.18,16.12,5.3,14.96,10.43,4.25,18.94,18.83,45.88,14.3,25.37,224.22,15.96,8.59,18.69,13.45,13.63,,14.32,6.51,,14.62,10.64,17.73,,3.05,30.18,,5.31,36.49,7.74,4.11,24.48,21.75,5.58,15.23,9.8,11.47,3.51,7.54,43.62,4.7,3.26,6.41,,3.53
2016-03-03,18.45,8.7,5.37,4.55,6.2,15.92,5.38,15.15,10.35,4.26,18.98,18.88,46.7,14.79,25.23,227.81,15.45,8.56,18.49,13.28,13.85,,14.16,6.59,,14.74,10.61,17.63,,3.08,30.38,,5.33,36.77,7.77,4.13,24.58,22.1,5.52,15.2,9.87,11.54,3.55,7.58,42.93,4.71,3.28,6.38,,3.56
2016-03-04,18.45,9.33,5.39,4.69,6.23,16.0,5.53,15.97,10.27,4.37,19.73,19.16,47.47,14.84,25.66,238.78,16.06,8.7,19.05,13.54,14.35,,14.46,6.62,,15.39,10.87,17.81,,3.2,31.55,,5.53,37.8,7.95,4.31,25.16,22.71,5.62,15.36,10.18,11.86,3.73,7.82,41.83,4.84,3.4,6.48,,3.5
2016-03-07,18.45,9.17,5.6,4.7,6.27,15.98,5.54,15.78,10.18,4.36,19.53,19.1,47.71,14.76,25.81,233.64,15.9,8.59,19.01,13.46,14.22,,14.51,6.66,,15.12,10.98,18.02,,3.18,31.05,,5.5,37.75,8.02,4.29,24.59,22.36,5.6,15.25,10.14,11.72,3.7,7.78,43.03,4.81,3.39,6.6,,3.7
2016-03-08,18.45,9.29,5.58,4.72,6.2,16.16,5.48,15.96,10.06,4.35,19.74,19.09,47.66,14.77,25.49,229.21,15.72,8.57,18.82,13.54,13.97,,14.46,6.61,,15.31,11.13,18.0,,3.18,31.3,,5.52,37.41,8.09,4.33,24.77,22.19,5.59,15.19,10.16,11.75,3.72,7.82,42.89,4.79,3.4,6.5,,3.62
2016-03-09,18.45,9.34,5.31,4.64,6.17,16.0,5.4,16.05,9.88,4.32,20.0,18.96,48.17,14.29,25.21,227.44,15.69,8.58,18.42,13.5,13.56,,14.22,6.62,,15.37,11.1,17.77,,3.21,31.38,,5.53,36.46,8.09,4.41,25.08,22.01,5.57,15.08,10.2,11.68,3.73,7.8,42.39,4.77,3.43,6.26,,3.43
2016-03-10,18.45,9.05,5.18,4.55,6.02,15.53,5.32,15.66,9.46,4.22,19.48,18.68,46.64,13.71,23.96,228.06,14.99,8.32,18.02,12.96,13.43,,13.65,6.44,,15.03,10.66,17.27,,3.15,30.74,,5.4,35.49,7.81,4.32,24.38,21.38,5.44,14.41,10.03,11.26,3.64,7.69,41.93,4.76,3.35,6.16,,3.38
2016-03-11,16.97,9.12,5.18,4.58,5.98,15.95,5.28,15.76,9.35,4.24,19.54,18.49,46.57,13.7,23.57,228.05,15.14,8.27,18.04,13.19,13.36,,13.87,6.42,,15.17,10.78,17.44,,3.19,31.04,,5.49,35.72,7.93,4.34,24.63,21.65,5.48,14.61,10.33,11.41,3.68,7.69,41.56,4.76,3.4,6.1,,3.38
2016-03-14,16.86,9.03,5.26,4.61,6.15,16.17,5.45,15.72,9.59,4.3,19.4,18.91,46.78,14.2,23.96,224.57,15.77,8.47,18.56,13.41,13.6,,14.06,6.63,,14.99,10.92,17.84,,3.19,31.11,,5.49,36.44,8.03,4.3,24.49,21.92,5.6,15.0,10.37,11.61,3.68,7.75,42.5,4.8,3.4,6.32,,3.45
2016-03-15,17.02,9.17,5.19,4.6,6.14,16.01,5.41,15.86,9.72,4.3,19.41,19.06,47.94,14.63,23.69,231.92,15.89,8.5,18.61,13.36,14.25,,14.0,6.63,,15.37,10.94,17.68,,3.19,31.36,,5.63,36.86,7.98,4.26,24.77,23.31,5.82,15.44,10.22,11.58,3.68,7.79,44.07,4.81,3.38,6.52,,3.38
2016-03-16,18.03,9.44,5.21,4.68,6.16,16.09,5.46,16.42,9.65,4.36,20.11,19.04,48.11,14.81,24.16,228.61,16.16,8.64,18.84,13.64,13.94,,14.25,6.75,,15.72,11.17,17.74,,3.25,32.13,,5.77,36.97,8.07,4.32,25.41,23.2,5.88,15.58,10.36,11.71,3.75,7.89,43.14,4.86,3.44,6.36,,3.34
2016-03-17,17.7,9.2,5.25,4.68,6.22,16.62,5.51,16.23,9.69,4.41,19.89,19.24,48.4,14.85,24.38,229.56,16.1,8.67,19.16,13.92,14.1,,14.29,6.79,,15.43,11.2,18.2,,3.21,32.0,,5.72,37.63,8.09,4.29,25.09,23.12,5.83,15.68,10.38,11.77,3.74,7.88,43.77,4.87,3.43,6.5,,3.4
2016-03-18,17.84,9.13,5.37,4.69,6.32,16.95,5.56,16.17,9.8,4.39,19.83,19.41,47.65,14.98,24.91,226.0,16.03,8.77,19.62,14.02,14.29,,14.34,6.84,,15.41,11.27,18.74,,3.22,32.12,,5.66,38.48,8.19,4.3,25.14,23.15,5.78,16.35,10.43,11.92,3.74,7.88,44.54,4.86,3.43,6.64,,3.51
2016-03-21,18.06,9.2,5.44,4.69,6.59,18.65,5.76,16.22,10.01,4.52,19.95,20.04,47.85,14.97,25.15,231.98,16.06,8.92,20.16,15.38,14.59,,14.42,7.03,,15.53,11.69,20.61,,3.21,32.83,,5.65,40.88,8.42,4.31,26.04,23.97,5.85,17.98,10.69,12.68,3.75,7.85,45.02,4.9,3.43,6.9,,3.56
2016-03-22,18.15,9.19,5.33,4.66,6.46,17.99,5.67,16.19,9.82,4.48,19.87,20.14,47.21,14.58,24.69,234.49,16.05,8.81,19.95,14.68,14.39,,14.27,6.94,,15.5,11.56,19.84,,3.18,32.1,,5.61,39.51,8.29,4.29,25.9,23.39,5.85,17.43,10.55,12.31,3.76,7.79,44.69,4.89,3.4,7.47,,3.5
2016-03-23,18.13,9.16,5.35,4.66,6.4,18.35,5.8,16.18,9.72,4.51,19.87,20.12,47.22,14.7,25.02,234.97,16.45,8.79,19.99,14.74,14.52,,14.26,6.84,,15.49,11.56,19.98,,3.18,32.26,,5.59,40.18,8.25,4.3,26.19,23.77,5.81,17.52,10.51,12.3,3.74,7.78,44.42,4.88,3.39,7.26,,3.59
2016-03-24,17.72,9.09,5.24,4.54,6.34,17.41,5.64,16.11,9.55,4.4,19.67,19.73,47.27,14.25,25.11,242.66,15.95,8.54,19.56,14.15,14.12,,13.93,6.78,,15.38,11.27,19.11,,3.16,31.8,,5.51,38.9,8.11,4.26,25.78,23.33,5.72,16.78,10.29,12.05,3.68,7.63,45.09,4.83,3.35,7.27,,3.47
2016-03-25,17.74,9.09,5.23,4.54,6.31,17.49,5.67,16.13,9.61,4.35,19.87,19.8,47.38,14.44,24.76,244.98,15.58,8.5,19.84,14.37,14.17,,14.0,6.79,,15.47,11.33,19.36,,3.16,32.06,,5.51,39.9,8.13,4.28,26.29,23.83,5.74,16.99,10.32,12.25,3.7,7.63,44.72,4.84,3.36,7.21,,3.46
2016-03-28,17.45,8.93,5.2,4.54,6.28,17.07,5.65,15.85,9.37,4.31,19.55,19.8,46.93,14.51,23.96,249.58,15.39,8.47,19.5,14.0,14.1,,13.91,6.84,,15.34,11.15,19.05,,3.15,31.46,,5.5,39.24,8.05,4.3,25.65,23.39,5.64,16.6,10.21,12.04,3.68,7.59,45.92,4.82,3.35,7.15,,3.48
2016-03-29,17.45,8.94,5.13,4.54,6.18,17.13,5.54,15.79,9.13,4.23,19.22,19.4,46.67,14.19,23.53,248.11,15.48,8.37,19.3,13.87,13.94,,13.83,6.63,,15.3,10.91,18.85,,3.15,31.25,,5.46,39.42,7.85,4.25,25.51,23.37,5.57,16.5,10.07,11.82,3.67,7.48,44.78,4.81,3.34,6.95,,3.45
2016-03-30,17.87,9.14,5.26,4.73,6.33,17.68,5.67,16.24,9.39,4.35,19.76,19.89,47.31,14.74,24.13,248.66,16.41,8.53,19.77,14.21,14.3,,14.16,6.81,,15.57,11.18,19.44,,3.2,31.99,,5.58,40.92,8.03,4.32,26.32,24.09,5.72,17.14,10.27,12.13,3.75,7.67,45.94,4.9,3.4,7.13,,3.51
2016-03-31,17.93,9.11,5.25,4.76,6.31,17.8,5.69,16.09,9.28,4.39,20.06,19.93,47.23,14.75,24.28,247.64,16.89,8.47,19.66,14.29,14.57,,14.06,6.86,,15.53,11.21,19.71,,3.2,31.81,,5.57,40.57,8.05,4.29,26.23,23.86,5.7,17.11,10.24,12.2,3.75,7.61,45.65,4.85,3.4,7.19,,3.58
2016-04-01,18.18,9.24,5.32,4.9,6.38,17.7,5.65,16.27,9.32,4.54,20.37,19.95,47.55,15.14,24.34,245.09,16.97,8.55,19.56,14.4,14.47,,14.2,7.14,,15.61,11.48,19.58,,3.2,31.92,,5.63,40.15,8.21,4.3,26.37,23.97,5.76,17.13,10.29,12.25,3.78,7.66,45.14,4.84,3.41,7.11,,3.54
2016-04-05,18.17,9.22,5.38,4.88,6.54,17.93,5.7,16.34,9.46,4.54,20.35,20.09,47.9,15.59,24.84,245.52,16.91,8.59,20.26,14.54,14.7,,14.25,7.39,,15.66,11.55,19.8,,3.21,32.0,,5.65,40.6,8.24,4.32,26.43,24.04,5.76,17.43,10.37,12.6,3.79,7.66,45.7,4.85,3.43,7.25,,3.6
2016-04-06,17.96,9.05,5.33,4.98,6.45,17.8,5.66,16.26,9.45,4.49,20.36,20.19,47.59,15.34,24.98,257.21,16.83,8.55,20.58,14.5,14.65,,14.18,7.26,,15.55,11.41,19.65,,3.18,31.74,,5.6,40.15,8.18,4.29,26.14,23.79,5.72,17.29,10.3,12.46,3.77,7.7,46.19,4.83,3.42,7.16,,3.59
2016-04-07,17.69,8.99,5.36,4.95,6.39,17.33,5.59,16.1,9.37,4.41,20.19,19.75,47.71,14.95,24.49,254.11,16.52,8.47,19.89,14.25,14.44,,14.1,7.19,,15.44,11.18,19.19,,3.16,31.37,,5.53,39.28,8.06,4.26,25.98,23.32,5.64,16.83,10.11,12.2,3.73,7.61,45.56,4.78,3.38,7.03,,3.51
2016-04-08,17.6,8.99,5.51,4.87,6.32,16.94,5.47,16.16,9.22,4.34,20.18,19.41,47.34,14.99,24.35,249.86,16.49,8.31,19.99,14.18,14.34,,14.13,7.15,,15.4,11.05,18.88,,3.16,31.16,,5.52,38.71,7.97,4.26,25.99,22.95,5.59,16.49,10.04,12.14,3.72,7.52,45.4,4.76,3.36,6.88,,3.45
2016-04-11,17.67,9.01,5.86,4.94,6.36,17.39,5.78,16.31,9.36,4.41,20.42,20.07,47.02,15.18,24.91,243.72,17.05,8.44,20.08,14.46,14.52,,14.43,7.18,,15.61,11.24,19.52,,3.17,31.51,,5.56,39.4,8.1,4.29,26.0,23.23,5.65,17.08,10.17,12.35,3.75,7.64,46.19,4.8,3.39,6.97,,3.51
2016-04-12,17.62,9.03,5.91,4.94,6.25,17.34,5.72,16.29,9.24,4.38,20.39,20.11,47.02,15.47,24.89,244.92,17.2,8.38,19.74,14.58,14.44,,14.97,7.05,,15.6,11.25,19.39,,3.16,31.55,,5.52,39.56,8.04,4.28,26.0,23.12,5.65,16.98,10.08,12.18,3.74,7.65,47.18,4.78,3.39,6.9,,3.47
2016-04-13,17.74,9.11,5.91,5.08,6.35,17.85,5.87,16.48,9.4,4.44,20.41,20.24,47.13,16.06,24.85,242.24,17.66,8.41,19.99,14.91,14.49,,15.45,7.19,,15.66,11.39,19.94,,3.19,31.91,,5.57,40.21,8.18,4.32,26.25,23.46,5.73,17.59,10.21,12.41,3.78,7.79,47.94,4.82,3.42,6.95,,3.6
2016-04-14,17.8,9.11,5.95,5.04,6.43,18.0,5.95,16.46,9.49,4.47,20.58,20.44,47.22,16.03,24.88,242.76,17.85,8.44,20.09,14.95,14.61,,15.37,7.28,,15.67,11.47,20.0,,3.19,32.02,,5.59,40.43,8.25,4.31,26.29,23.69,5.74,17.99,10.31,12.53,3.79,7.77,47.44,4.83,3.42,7.0,,3.57
2016-04-15,17.89,9.21,5.82,5.01,6.39,17.9,6.08,16.93,9.49,4.42,20.48,20.26,47.64,16.26,24.89,244.9,17.6,8.41,19.81,15.03,14.56,,15.25,7.19,,15.84,11.44,19.85,,3.18,31.99,,5.59,40.34,8.19,4.3,26.48,23.52,5.73,18.09,10.23,12.37,3.78,7.75,47.42,4.83,3.42,7.05,,3.54
2016-04-18,17.81,9.19,5.79,4.86,6.4,17.36,5.84,17.06,9.29,4.35,20.19,19.88,48.14,15.84,24.43,243.68,17.36,8.29,19.3,14.99,14.39,,15.23,7.16,,15.87,11.15,19.31,,3.16,31.79,,5.52,39.51,8.04,4.29,26.47,23.17,5.65,17.62,10.07,12.11,3.73,7.59,46.7,4.78,3.39,6.88,,3.49
2016-04-19,17.9,9.2,5.85,4.87,6.47,17.44,5.83,17.11,9.29,4.33,20.25,19.99,47.78,16.12,24.49,243.18,17.38,8.33,19.36,15.09,14.49,,15.07,7.12,,15.87,11.17,19.39,,3.16,31.93,,5.52,39.48,8.05,4.29,26.64,23.12,5.64,17.74,10.07,12.09,3.72,7.65,46.84,4.78,3.38,6.89,,3.49
2016-04-20,17.96,9.32,5.8,4.8,6.36,17.22,5.67,17.33,9.15,4.19,20.21,19.38,47.85,16.65,23.86,238.44,17.31,8.11,19.11,15.26,14.13,,14.85,7.11,,15.88,11.02,19.06,,3.14,32.21,,5.52,39.14,7.82,4.29,27.41,23.12,5.54,17.58,9.87,11.79,3.69,7.59,45.97,4.7,3.36,6.5,,3.35
